RPF_TOOL_GROUP,RPF_SUB_TOOL_GROUP,RPF_SUB_SUB_TOOL_GROUP,Assettype,TDA2RASSET_SerialNum,SLB_GEOUNIT,SLB_COUNTRY,SLB_DISTRICT,LOCATION,REPAIR_STATUS
WL Miscellaneous,WL Miscellaneous,LC,LC-XTRA_M,5VNS1368-8-1358,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LC,LC-XTRA_M,5VNS1516-7-1363,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LC,LC-XTRA_M,5VNS1516-7-1365,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LC,LC-XTRA_M,5VNS1516-7-1366,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-107,174879A,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-107,184471A,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-107,345472,APG,PG,PGMDU,PGMDU-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-107,84758A,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,174604A,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,174880A,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,177876A,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,184469-04813,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,234664,APG,AU,AUPER,AUPER-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,278418,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,300286,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,300288A,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,340910-3113,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,341606-3126,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,354261,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,354262A,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,431221-07C114,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,441346A,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,443952A,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,443954A,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,443957A,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,478198A,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,84739,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCCA,LCCA-132,88297A,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LCM,LCM-AA,1979,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LCM,LCM-AA,2726,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LCM,LCM-AA,750,APG,AU,AUMOO,AUMOO-WLES,P
WL Miscellaneous,WL Miscellaneous,LCM,LCM-AA,935,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8094,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8095,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8096,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8139,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8140,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8141,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8229,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8230,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8231,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8245,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8253,APG,PG,PGPOM,PGPOM-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8254,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8274,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8279,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8280,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8457,APG,PG,PGPOM,PGPOM-WLES,R
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8458,APG,PG,PGPOM,PGPOM-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8461,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LCME,LCME-BA,8462,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,202,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,292,APG,PG,PGPOM,PGPOM-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,341,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,455,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,470,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,522,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,523,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,525,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,535,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,536,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,543,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSC,LDSC-BA,546,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-AA,318VT,APG,PG,PGPOM,PGPOM-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,395,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,4012,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,4013,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,4019,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,4022,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,426,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,435,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,481,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,482,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,484,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,5074,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LDSH,LDSH-BA,5075,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-AA,13,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-AA,25,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-HT,1052,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-HT,1071,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-MT,1077,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-MT,1082,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-PT,1040,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-PT,1110,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QC,1179,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QD,14,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,0298,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,0335,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,0346,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,2090,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,2092,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,2103,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,2104,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,2117,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,2121,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,2122,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,2123,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,2128,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,222,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,2229,APG,AU,AURMA,AURMA-WLES,R
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,223,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,2230,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,227,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,228,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,263,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QE,265,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1114,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1115,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1116,APG,PG,PGPOM,PGPOM-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1117,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1149,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1183,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1381,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1506,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1514,APG,AU,AUMOO,AUMOO-WLES,P
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1552,APG,NZ,NZNPL,NZNPL-WLPS,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1560,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1571,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1575,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1589,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1712,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,1876,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,2104,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,224,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,225,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,2640,APG,AU,AURMA,AURMA-WLES,R
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,2701,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,2710,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,2732,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,2780,APG,PG,PGPOM,PGPOM-WLES,R
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,2800,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,2948,APG,PG,PGPOM,PGPOM-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,3347,APG,AU,AURMA,AURMA-WLES,P
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,3348,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,335,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,3350,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,3469,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-QT,3470,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-ST,1056,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-ST,1076,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-ST,2081,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-ST,2084,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-ST,2090,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-ST,2091,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-V,260,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LEH,LEH-V,2604,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,63309005,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,A-1427,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,CAU200480Z-05_09,APG,AU,AUPER,AUPER-CCM,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,CAU300597A-1-1,APG,AU,AUPER,AUPER-CCM,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,CAU400017Z-01-01,APG,AU,AUPER,AUPER-CCM,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LC20094,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LC25775,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LC30876,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LIFTAPG22,APG,AU,AUPER,AUPER-SAN,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LIFTAPG23,APG,AU,AUPER,AUPER-SAN,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LIFTAPG24,APG,AU,AUPER,AUPER-SAN,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LIFTAPG25,APG,AU,AUPER,AUPER-SAN,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LIFTAPG26,APG,AU,AUPER,AUPER-SAN,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LIFTAPG27,APG,AU,AUPER,AUPER-SAN,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LIFTAPG28,APG,AU,AUPER,AUPER-SAN,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LIFTAPG29,APG,AU,AUPER,AUPER-SAN,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LIFTAPG30,APG,AU,AUPER,AUPER-SAN,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,LIFTAPG31,APG,AU,AUPER,AUPER-SAN,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,NCTB-AUMB,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,NCTB-AURM,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,OSUF-LB98003,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,S7833-01,APG,AU,AUPER,AUPER-CCM,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,S7833-02,APG,AU,AUPER,AUPER-CCM,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,S7833-03,APG,AU,AUPER,AUPER-CCM,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT,VL88-01,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5086,APG,PG,PGPOM,PGPOM-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5147,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5153,APG,PG,PGMDU,PGMDU-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5156,APG,PG,PGMDU,PGMDU-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5180,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5181,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5251,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5CAS0807-02-1098,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5CAS0807-02-1102,APG,PG,PGMDU,PGMDU-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5CAS0807-02-1104,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5NES1890-001-016,APG,PG,PGMDU,PGMDU-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5SSS0675-95-1059,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5SSS0675-95-1088,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,5SSS0758-14-1090,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LIFT,LIFT-MDT,AO135413-004-026,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LOSU,LOSU-AA,6017,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LOSU,LOSU-AA,6059,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LOSU,LOSU-AA,6060,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,LOSU,LOSU-AA,6066,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LOSU,LOSU-AA,6112,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LOSU,LOSU-AA,6143,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LOSU,LOSU-AA,6188,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LOSU,LOSU-AA,6198,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LTCR,LTCR-D,288,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,LTCR,LTCR-D,46,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,MANO,MANOMETER,2598159,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MAST,MAST,2006-4-71,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,MAST,MAST,2024-08-26,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1758,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1761,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1763,APG,PG,PGPOM,PGPOM-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1764,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1870,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1875,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1887,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1907,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1957,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1973,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1981,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,1983,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,738,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,773,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,840,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,896,APG,NZ,NZNPL,NZNPL-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,917,APG,AU,AUJAD,AUJAD-WLES,R
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,941,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,946,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,947,APG,AU,AURMA,AURMA-WLES,R
WL Miscellaneous,WL Miscellaneous,MCFB,MCFB-B,972,APG,PG,PGPOM,PGPOM-WLES,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,431537,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,559421,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,559483,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,559897,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,559898,APG,AU,AURMA,AURMA-WLES,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,559923,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,559926,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,559929,APG,AU,AURMA,AURMA-WLES,R
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,559957,APG,AU,AUMOO,AUMOO-WLPS,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,598231,APG,AU,AUMOO,AUMOO-WLES,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,598245,APG,AU,AUJAD,AUJAD-WLES,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,598252,APG,AU,AUMOO,AUMOO-WLES,R
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,598596,APG,PG,PGPOM,PGPOM-WLES,O
WL Miscellaneous,WL Miscellaneous,MCML,MCML-DB,598598,APG,AU,AUJAD,AUJAD-WLES,O
